GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",321,230
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",874,329
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",695,270
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",946,381
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",2567,437
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",738,271
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",1531,458
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",945,373
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",635,195
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",1229,460
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",1193,416
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",648,276
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1252,295
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",648,265
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",265,100
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",848,333
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",586,254
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",497,270
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",355,167
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",603,324
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",1002,257
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",1043,413
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",903,322
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",717,235
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",252,159
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",922,382
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",592,275
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",793,272
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",1070,321
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",923,284
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",731,297
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",979,373
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",158,115
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",206,127
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",796,427
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1343,648
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",731,253
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",961,408
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",849,277
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",1251,250
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1870,398
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",1318,444
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",582,278
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",380,160
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",463,183
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",1971,535
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",694,383
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",573,236
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",916,348
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",319,128
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",882,231
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",239,106
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",866,416
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",395,192
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",804,274
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",639,199
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",138,94
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",482,231
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",730,480
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",799,223
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",871,347
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",815,342
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",1068,340
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",967,300
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",1523,366
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",675,304
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",719,417
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",1038,300
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",177,122
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",2342,361
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,12
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",1672,365
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",1002,450
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",1499,376
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",655,271
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",1377,167
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",496,257
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",837,237
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",232,184
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",449,175
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",939,310
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",3475,703
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",765,326
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",1823,347
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",3661,577
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",720,263
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",1343,527
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",476,218
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",1799,448
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",4284,596
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",3214,455
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",0,12
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",1514,407
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",2377,497
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",2572,345
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",568,214
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",415,296
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",1926,271
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",676,292
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",1222,395
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",2805,388
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",1996,517
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",1477,187
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",4137,379
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",2933,345
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",818,268
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",3059,332
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",3195,532
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",1242,195
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",1397,358
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",4580,656
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",2955,418
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",2705,424
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",1101,239
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",1490,268
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",955,374
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",1611,389
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",582,247
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",3574,366
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",890,300
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",2062,426
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",1614,343
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",2448,604
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",1221,266
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",985,241
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",300,122
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",1643,273
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",1048,298
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",2186,343
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",273,135
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",824,223
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",335,231
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",841,209
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",303,180
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",1897,310
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",519,223
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",282,120
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",2104,309
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",356,257
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",419,212
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",314,167
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",925,278
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",633,218
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",1219,476
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",26,32
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",346,195
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",255,164
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",456,217
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",33,38
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",301,162
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",211,119
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",169,79
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",596,277
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",311,169
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",1257,498
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",385,143
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",1410,566
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",204,108
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",367,225
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",630,295
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",409,296
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",1101,357
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",84,68
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",776,296
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",492,237
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",852,346
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",359,355
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",651,202
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",91,80
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",1874,462
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",304,175
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",1849,503
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",157,144
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",1273,425
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",344,137
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",431,164
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",124,105
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",2525,390
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",45,47
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",415,222
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",649,279
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1213,478
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",553,234
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",872,395
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",875,350
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",87,83
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",404,236
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",667,349
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",102,73
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",499,172
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",1616,649
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",419,243
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",635,153
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",884,172
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",1828,487
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",716,302
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",1082,353
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",267,138
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",1554,404
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",542,249
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2243,530
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",367,223
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1302,449
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",277,195
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2258,653
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",681,476
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",102,73
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",718,292
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",829,267
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",267,133
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",1430,388
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",436,155
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",0,12
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",192,133
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",287,193
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",230,119
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",250,161
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",1399,266
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",1736,211
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",1473,196
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",1609,269
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",698,259
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",898,422
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",146,96
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",6536,928
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",816,375
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",302,163
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",12,19
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",3068,394
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",3448,471
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",484,241
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",3870,492
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",3477,463
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",2015,337
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",3370,403
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York",3477,353
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York",207,50
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",1623,295
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",1410,279
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",776,178
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",505,192
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York",2914,378
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",2314,474
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",379,148
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",467,277
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",1388,229
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",712,165
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",1571,231
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",2433,439
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",271,97
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",3247,356
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",356,96
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",1339,261
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",1427,243
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",2883,321
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",2226,298
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",2196,239
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",3075,239
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",1270,152
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",824,242
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",1724,197
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",2402,261
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",1569,259
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",1386,166
1400000US36047005202,36047005202,"Census Tract 52.02, Kings County, New York",2423,300
1400000US36047005300,36047005300,"Census Tract 53, Kings County, New York",1255,290
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",3047,405
