short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
commutetime,Mean travel time to work (minutes),Washington Heights/Inwood,40.418794244,40.444726883,38.305328967,40.305735633,38.683936794,38.655077608,39.025982693,39.122719434,39.46412925,40.774101355,40.541970469,39.89122448,40.880134001
commutetime,Mean travel time to work (minutes),Mott Haven/Hunts Point,41.258747469,38.056679568,,39.625357654,38.170994469,39.707010768,43.029887547,38.340650656,40.600791631,41.825226868,41.239897698,44.634726861,43.346378783
commutetime,Mean travel time to work (minutes),Williamsbridge/Baychester,45.743107437,42.432595937,41.710080098,42.427488517,43.406073057,42.531685422,45.849550238,44.808445532,44.814548042,43.849657054,45.398267784,49.066055847,46.407711542
commutetime,Mean travel time to work (minutes),Upper West Side,30.309687818,30.112771701,28.846829332,30.202560969,29.845821472,29.07376482,29.550925637,29.777327723,30.086555315,30.596242431,30.93048926,31.617469879,32.208229776
commutetime,Mean travel time to work (minutes),Bushwick,39.808740767,38.10088946,41.563718206,53.337232233,39.400643212,40.298209162,38.315402088,39.765573657,38.690695781,40.637619709,40.104868269,42.296745188,39.798121926
commutetime,Mean travel time to work (minutes),Coney Island,46.297302652,43.555633238,44.740372985,45.650466502,44.861645398,43.746404356,44.421649748,43.332066966,45.714845689,44.614074603,43.69829897,45.758557391,48.634973234
commutetime,Mean travel time to work (minutes),Upper East Side,30.68200391,30.319077081,31.021991909,28.960028862,29.824151067,29.154611621,30.033244055,30.981881673,30.305733247,29.615140138,31.030855482,31.263577573,32.543969384
commutetime,Mean travel time to work (minutes),South Ozone Park/Howard Beach,42.922222004,43.627810174,42.418188515,39.999238269,45.529615602,44.56493987,41.615969266,45.688874129,44.855431849,43.878875075,45.025363516,46.127117848,49.264735601
commutetime,Mean travel time to work (minutes),Astoria,36.182040317,35.443453308,36.259591527,37.144400669,37.297013676,35.410437573,36.105347216,37.249457191,37.273530183,37.135196391,37.918083381,39.256394114,39.061425249
commutetime,Mean travel time to work (minutes),Williamsburg/Greenpoint,35.283131675,33.202675346,33.418896165,32.904400177,32.599311508,31.9286478,31.461157637,31.568518796,30.611744933,34.125055895,35.649043065,34.25232449,33.538103914
commutetime,Mean travel time to work (minutes),Jackson Heights,41.337355667,41.274349937,43.103684783,41.452399566,44.418022728,41.62021744,40.694084345,38.891399164,39.499071489,40.428206338,42.632899446,41.75863664,43.119005905
commutetime,Mean travel time to work (minutes),Bay Ridge,41.16151835,40.865609863,40.892893205,41.522038049,41.962110714,41.869009585,41.567956502,42.24523242,43.713054412,43.20122222,42.973556204,42.079230447,44.842750301
commutetime,Mean travel time to work (minutes),Highbridge/South Concourse,43.060537801,41.045089366,40.650606054,41.806502251,42.263583435,43.99659502,41.115321549,40.547739396,39.082769767,40.222095672,39.3188397,39.76580316,43.667168945
commutetime,Mean travel time to work (minutes),Hillcrest/Fresh Meadows,43.231018024,41.313326464,40.317533328,42.330227476,42.403790196,44.576012502,40.069663756,42.078279082,43.254920617,43.741325564,42.097927446,43.711159615,42.746456928
commutetime,Mean travel time to work (minutes),Mid-Island,41.710041285,37.124335284,38.174103283,43.681157151,39.804351304,39.736846342,38.309817152,39.606582099,41.125581959,40.509955656,42.421605693,42.884186891,42.232635626
commutetime,Mean travel time to work (minutes),Bensonhurst,44.917525452,42.232975529,43.349374267,46.60880713,43.33405347,43.978329665,44.407207548,43.836370589,45.286711686,48.138238504,45.66900147,46.71805595,46.002115757
commutetime,Mean travel time to work (minutes),East Flatbush,50.134449608,42.97153265,45.622255677,46.310342039,48.008461386,46.337204122,46.615071762,45.172530819,42.525030607,46.339612389,45.972888852,47.802808476,45.93817426
commutetime,Mean travel time to work (minutes),Sheepshead Bay/Gravesend,43.512846645,42.267062758,42.070410949,42.279786549,41.835989492,40.35280748,43.097347553,40.690611044,44.669553676,42.314780206,45.009131719,44.324417331,44.277090786
commutetime,Mean travel time to work (minutes),Soundview/Parkchester,45.828940456,42.882876904,43.444436251,43.609612287,42.860282887,44.410990828,46.556709714,43.761606347,45.519043631,43.097866235,45.17323333,46.12869123,48.440150555
commutetime,Mean travel time to work (minutes),Chelsea/Clinton/Midtown,24.769258152,28.417622041,24.220154167,25.500540042,24.668988338,24.975987925,24.907920376,24.721715657,24.648035618,25.902862872,27.329306092,26.970747151,26.175891139
commutetime,Mean travel time to work (minutes),Park Slope/Carroll Gardens,37.850057755,37.219245827,37.375228455,37.079077911,36.65487084,35.617620932,37.500245395,37.457771683,37.104461093,36.684840074,37.64272296,37.804630286,39.635626428
commutetime,Mean travel time to work (minutes),Pelham Parkway,39.298377926,39.358050543,37.610098298,36.998006156,38.51601569,37.526956718,39.035069516,40.602425125,40.095529789,41.035501749,41.423943174,46.128434842,44.330252937
commutetime,Mean travel time to work (minutes),Sunset Park,40.641444507,39.931189127,41.489799711,48.193604493,42.782594912,44.744966637,47.013154109,45.00257387,40.198238569,42.799037766,42.445687431,42.419379373,44.228905561
commutetime,Mean travel time to work (minutes),University Heights/Fordham,43.874765816,45.087727551,41.009988901,41.392003624,42.899301574,39.723393421,41.488195521,42.496791184,42.140155097,41.283124417,41.804830426,40.942605311,44.059351156
commutetime,Mean travel time to work (minutes),Kingsbridge Heights/Moshulu,41.907535447,42.036134124,39.402687242,40.440744163,42.790966817,42.79193229,43.101010101,40.165955806,42.513578507,45.449776612,43.237885059,44.063394067,43.512221131
