short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
pwhite,Percent white,Williamsbridge/Baychester,0.1010007766,0.0693770585,0.0819791906,0.0842167772,0.0870984367,0.0767128355,0.0758928246,0.065971593,0.0745571305,0.0839303916,0.0711431627,0.0838761544,0.0486890392
pwhite,Percent white,Ozone Park/Woodhaven,0.288764673,0.2642013996,0.2579121569,0.2520360814,0.2080646714,0.2020158535,0.1860032894,0.1867108779,0.176646848,0.1948927271,0.1773455378,0.1633034238,0.1790315307
pwhite,Percent white,Flatbush,0.375564441,0.409854166,0.4058516606,0.3958938445,0.4192836284,0.4178801945,0.4195863934,0.4146780536,0.3802345511,0.3977934299,0.3995783603,0.3901284114,0.3801980198
pwhite,Percent white,East Harlem,0.0734711911,0.1223080567,0.1098542674,0.1032299497,0.1089338041,0.1417919667,0.1331412355,0.1117144571,0.1649773948,0.164402376,0.1178987457,0.1301435876,0.1586100582
pwhite,Percent white,Rego Park/Forest Hills,0.6171642186,0.5732251695,0.5907419815,0.5788469529,0.6110621325,0.5799904302,0.5630252835,0.5720807648,0.5691349934,0.5234063445,0.4842946252,0.5060967031,0.5038306632
pwhite,Percent white,North Crown Heights/Prospect Heights,0.0740921238,0.1103571567,0.125136797,0.1397012397,0.1484900974,0.1673694325,0.189913093,0.1801202912,0.1893083173,0.2213774105,0.181171941,0.2164154665,0.2348280262
pwhite,Percent white,Bushwick,0.0313561428,0.0444009932,0.0408085831,0.0798276658,0.0661667817,0.0891828367,,0.1043649964,0.1020503262,0.1291196543,0.165548017,0.1876567494,0.1749242674
pwhite,Percent white,Stuyvesant Town/Turtle Bay,0.7624458837,0.743445296,0.7667283102,0.7346731024,0.779296194,0.7652561935,0.6925553625,0.7487767077,0.7310370722,0.6912469657,0.6955960628,0.7010777165,0.7207888809
pwhite,Percent white,Bensonhurst,0.6473937291,0.6197176903,0.5864954494,0.5408883196,0.5169349421,0.5290542526,0.5073431972,0.4745264227,0.4603843311,0.4798790743,0.4376269073,0.4121611191,0.3959804884
pwhite,Percent white,Rockaways,0.3730817516,0.3042314304,0.3961818605,0.4135521329,0.3781813249,0.3951840034,0.3577250849,0.3582472555,0.3319621683,0.3785461704,0.3616134292,0.3249804679,0.2990555891
pwhite,Percent white,Sunnyside/Woodside,0.294854263,0.2854035992,0.2879081082,0.2867800313,0.2780683862,0.3061117005,0.2744012968,0.2757363966,0.2844607155,0.2969072165,0.2771285809,0.2655573882,0.2711041711
pwhite,Percent white,South Ozone Park/Howard Beach,0.3369092513,0.2883322857,0.3002736253,0.2668342364,0.2686140034,0.267595068,0.2541310246,0.22141013,0.232485846,0.2231449214,0.2213132384,0.2444552407,0.2053580659
pwhite,Percent white,Throgs Neck/Co-op City,0.4885412096,0.4619960478,0.4720505606,0.4398631004,0.3943629383,0.390747269,,0.3642156145,0.3169153814,0.3109699929,,,0.2874155307
pwhite,Percent white,South Crown Heights,0.0861897577,0.1061203704,0.1397677939,0.1120104951,0.1269750431,0.1713932399,0.1493031959,0.1443916909,0.1752654536,0.1648879814,0.2086119063,0.2145327216,0.2217390517
pwhite,Percent white,Elmhurst/Corona,0.1111940404,0.108153663,0.0938864156,0.080152944,0.0903100289,0.0930327091,0.0809642755,0.0946989752,0.058823111,0.0624040819,0.0751647926,0.056069935,0.063527595
pwhite,Percent white,Central Harlem,0.0206708161,0.0426490604,0.0680192648,0.0896519142,0.1093306852,0.1336728355,0.1176061569,0.105121272,0.1055144081,0.140560788,0.1462958334,0.1501116191,0.1325834396
pwhite,Percent white,Soundview/Parkchester,0.0486513293,0.0575543187,0.0279551653,0.0405064508,0.0316488115,0.0335400056,0.0238499921,0.0235361716,0.0256431679,0.0253694259,0.025398946,0.0428208479,0.0290726558
pwhite,Percent white,Mid-Island,0.7705360556,0.7436728805,0.7529012383,0.7874251051,0.7319745689,0.7090592103,0.6947140421,0.7298354583,0.7196319065,0.6786625624,0.6732567353,0.6656713359,0.6790533207
pwhite,Percent white,Bay Ridge,0.6948302759,0.6353356549,0.6510081249,0.6550224888,0.6884916385,0.644191878,0.5677730216,0.5987692863,0.5911626046,0.5951066313,0.5533937532,0.5544609453,0.5583987071
pwhite,Percent white,Highbridge/South Concourse,0.0147004417,0.0044272775,0.0100046673,0.0124206676,,,0.0053606504,0.0135567371,0.0198359759,0.015064469,0.0166399231,0.0237336029,0.0216485
pwhite,Percent white,Upper East Side,0.8262808493,0.8282386503,0.8143001693,0.82131288,0.8102488363,0.8223488359,0.7760393343,0.811338494,0.7818492174,0.7869282007,0.7715211494,0.7513969735,0.7274022392
pwhite,Percent white,Chelsea/Clinton/Midtown,0.6353842001,0.6464877041,0.6404263575,0.69019066,0.6185594709,0.6338830422,0.6360479211,0.6370595102,0.6619573539,0.6081049824,0.6017116436,0.5943448241,0.6118348342
pwhite,Percent white,Riverdale/Kingsbridge,0.4032105342,0.355162395,0.397242781,0.3720685694,0.3908203807,0.4200110369,0.3765814957,0.3379486438,0.3415389616,0.3565074336,0.3415966347,0.3476467713,0.3039268819
pwhite,Percent white,Coney Island,0.5711136751,,0.6335991976,0.6352826223,0.621296702,0.5868561087,0.5934323842,0.5968383308,0.6061969313,0.5796195729,0.5679644531,0.5647209259,0.5518412967
pwhite,Percent white,Park Slope/Carroll Gardens,0.5599071574,0.6387061159,0.6056874364,0.6165117581,0.6446031961,0.6800548425,0.6216313421,0.6278621527,0.6454067617,0.649868058,0.6700516544,0.664670147,0.6440569439
pwhite,Percent white,Morningside Heights/Hamilton Heights,0.2026510619,0.2058389056,0.2659855299,0.2834288956,0.2448221914,0.2497233743,0.2746653338,0.264086922,0.2877050268,0.303721821,0.2646264695,0.3076528689,0.2877830584
pwhite,Percent white,Lower East Side/Chinatown,0.2805402124,0.2962777213,0.3236263706,0.3087881301,0.3042110502,0.3466552273,0.3373708406,0.3029847865,0.3301586351,0.3005921133,0.3564574,0.3310188007,0.3317471876
pwhite,Percent white,South Shore,0.8911025094,0.8783719311,0.8435912945,0.8384125595,0.8445245009,0.8712477865,0.8343233683,0.8416570624,0.8413914877,,0.8424982869,0.8610534479,0.848632288
pwhite,Percent white,Greenwich Village/Financial District,0.7362125399,0.7214489298,0.7151659669,0.7202518679,0.7642908152,0.7363790114,0.731751573,0.7544217734,0.6974820022,0.7036473593,0.7177413807,0.6934025649,0.758345167
pwhite,Percent white,Flushing/Whitestone,0.4116910829,0.4018111405,0.3439576218,0.3629800923,0.3579590762,0.3293182557,0.299544937,0.2887995921,0.2578727487,0.2818711535,0.27304064,0.2362549414,0.2275892363
