short_name,long_name,City,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
medhhincome_adj,Median household income ($2016),New York City,57850,53780,55470,56440,57100,55640,53300,52590,53070,53550,53630,56350,58860
