GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",1725,278
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2911,422
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",3850,395
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",8816,642
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",6922,492
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5708,475
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5751,544
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1302,290
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",5390,524
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",3849,477
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",5717,620
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",4067,483
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",6000,432
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",4895,560
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6207,616
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1323,198
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1416,403
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",4126,574
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",5336,651
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",2887,374
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5489,753
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2690,306
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3099,289
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4368,449
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8327,890
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5602,588
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1545,283
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1702,227
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6345,698
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",5028,572
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3274,370
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",3189,331
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1481,256
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2644,397
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",4572,554
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",3065,482
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3500,444
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4787,553
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",2102,347
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1196,269
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",4320,648
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",3705,455
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2379,336
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",8414,699
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",4237,500
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",6416,504
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5749,447
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2694,358
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",4933,620
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",4220,532
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",1931,343
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",2036,287
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",3766,381
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,12
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",2368,371
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",7109,756
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",2635,395
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",5572,576
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",1723,203
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",6161,758
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",1931,353
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",2024,297
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",2573,384
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",6342,675
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",5235,714
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",6693,625
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",3128,518
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",5068,509
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",3503,429
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",6386,613
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",3258,328
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",8491,938
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",4588,556
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",3765,471
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",65,39
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",4977,620
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",6865,590
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",3898,256
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",3088,322
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",1018,396
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",2917,313
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",931,222
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",3470,394
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",3447,451
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",4191,493
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",1747,167
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",5066,434
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",4283,348
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",2177,288
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",3596,406
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",5715,678
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",1490,206
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",9369,779
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",5313,667
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",3417,361
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",4940,541
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",1943,259
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",2295,295
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",2154,339
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",2390,370
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",702,267
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",4704,425
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",2839,289
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",3719,556
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",4272,423
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",5608,702
1400000US36005033201,36005033201,"Census Tract 332.01, Bronx County, New York",3380,306
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",3546,510
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",1039,175
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",2263,257
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",6171,643
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",2585,318
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",3839,449
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",4073,359
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",1962,357
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",1687,300
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",1841,361
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",3227,426
1400000US36005034800,36005034800,"Census Tract 348, Bronx County, New York",6740,698
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",2084,288
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",2941,353
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",2208,340
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",8283,952
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",1813,255
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",3336,391
1400000US36005036100,36005036100,"Census Tract 361, Bronx County, New York",5370,616
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",7802,888
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",2355,254
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",3606,359
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",2231,282
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",2255,389
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",2019,315
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",2273,323
1400000US36005036902,36005036902,"Census Tract 369.02, Bronx County, New York",2250,230
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",2577,354
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",3606,438
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",2392,373
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",4785,583
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",3130,406
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",4464,490
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",2696,458
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",3215,386
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",5342,528
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",4102,526
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",5923,684
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",2578,375
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",4726,578
1400000US36005038302,36005038302,"Census Tract 383.02, Bronx County, New York",5171,573
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",4535,553
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",7579,1012
1400000US36005038700,36005038700,"Census Tract 387, Bronx County, New York",2781,505
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",2902,442
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",5153,574
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",3058,472
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",6833,775
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",1758,260
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",7247,726
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",4502,401
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",3564,442
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",3767,522
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",3769,425
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",2844,400
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",5106,635
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",4581,432
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",5307,594
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",3566,403
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",4092,529
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",3996,463
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",2894,378
1400000US36005040501,36005040501,"Census Tract 405.01, Bronx County, New York",4131,577
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",6061,784
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",3109,510
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",3667,453
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",6600,901
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",4247,485
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",3840,538
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",2722,439
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",7697,575
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",5561,548
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",5624,628
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",3964,475
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",6257,693
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",3563,512
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",5958,616
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",3340,512
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",4199,427
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",2810,476
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",7226,947
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",7605,898
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",2176,271
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",3186,392
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",3751,416
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",3172,385
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",10640,1359
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",3670,438
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",12,17
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",2073,227
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",4128,729
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",3686,359
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",2448,277
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",1708,300
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",2085,270
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",1668,224
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",1861,265
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",3375,587
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",6255,635
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",3012,355
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",26908,1461
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",8027,639
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",3609,559
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",30,25
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",3875,441
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",4623,496
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",1333,303
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",4513,593
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",4131,591
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",2266,354
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",3663,370
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York",4302,417
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York",364,82
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",2494,322
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",3865,417
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",2338,285
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",1633,292
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York",3485,411
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",4325,469
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",3693,358
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",3009,402
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",1819,235
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",2751,317
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",2698,291
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",3077,502
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",1525,258
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",4159,384
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",500,79
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",1634,279
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",2369,374
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",3651,458
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",3007,404
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",2480,196
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",3350,226
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",1344,144
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",1301,203
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",2306,255
