GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4885,503,587,287,1953,432,0,11,19,30,0,11,1796,418,530,235,478,217,52,62
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5650,610,830,355,1147,306,145,151,24,32,0,16,3131,651,373,263,243,229,130,122
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5653,437,647,257,2136,365,118,189,0,16,0,16,2703,416,49,54,41,53,8,13
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",2277,221,471,212,628,129,20,28,65,78,0,11,957,187,136,110,120,106,16,18
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3727,342,313,206,1987,320,63,75,6,9,0,11,1159,357,199,123,130,102,69,70
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6219,685,1136,426,1622,330,14,34,145,117,0,16,2753,688,549,293,450,292,99,120
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2468,345,366,183,710,204,0,11,45,46,0,11,1182,347,165,96,159,95,6,10
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",3131,514,322,165,992,489,81,123,42,65,0,11,1486,398,208,240,7,13,201,239
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1256,176,164,81,277,142,0,11,23,24,0,11,792,172,0,11,0,11,0,11
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3706,481,189,92,2942,464,0,11,18,29,0,11,392,210,165,114,17,27,148,112
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7610,801,872,353,3162,680,56,51,15,23,0,16,3169,927,336,181,165,126,171,126
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",4431,416,1148,376,1160,310,42,43,223,118,0,11,1733,349,125,67,80,67,45,40
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3590,386,1008,344,1286,305,30,50,68,82,0,11,1004,405,194,183,35,45,159,182
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5487,522,802,216,1851,310,0,16,87,103,0,16,2729,549,18,19,0,16,18,19
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7421,966,922,724,2393,730,38,75,0,16,47,78,3865,938,156,141,149,138,7,16
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3288,426,382,218,1090,283,0,11,137,105,0,11,1284,568,395,249,327,200,68,92
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",8554,756,950,466,3458,652,69,98,109,151,0,16,3812,929,156,151,9,17,147,150
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4568,513,1036,408,1213,337,32,48,333,183,0,11,1935,477,19,26,2,4,17,26
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2547,267,239,92,1109,252,5,7,24,29,0,11,1097,231,73,47,44,38,29,29
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5822,684,1022,395,1124,401,10,15,1295,326,0,16,1760,519,611,388,241,181,370,345
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3761,439,285,147,1378,357,5,12,0,11,31,48,2043,540,19,26,14,24,5,8
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3635,427,1095,372,998,289,0,11,8,15,0,11,1487,459,47,43,25,25,22,36
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",5599,490,528,173,2552,449,52,79,0,16,0,16,2293,497,174,108,151,98,23,29
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5587,607,1264,447,1373,404,119,134,521,308,0,16,1990,524,320,210,109,89,211,176
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1933,171,275,136,513,149,8,12,0,11,0,11,1102,204,35,23,35,23,0,11
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",6518,957,1434,519,1339,528,0,16,763,417,0,16,2793,961,189,142,145,125,44,56
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6420,756,956,319,1655,512,0,16,0,16,0,16,3699,817,110,93,68,70,42,54
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",6882,658,590,254,1623,469,10,16,299,333,8,13,4147,765,205,118,100,80,105,99
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2289,276,612,202,922,240,30,46,78,68,0,11,570,175,77,55,7,10,70,54
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5959,755,574,276,1386,566,0,16,61,99,7,12,3801,741,130,76,77,54,53,52
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3874,381,1254,379,1091,358,0,11,188,162,0,11,1188,367,153,152,115,143,38,43
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6002,562,920,306,1538,342,23,36,0,16,0,16,3426,555,95,60,61,55,34,25
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3438,380,458,210,1004,315,18,32,47,61,0,11,1880,394,31,36,11,18,20,31
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3476,310,1334,412,1161,334,0,11,163,189,0,11,770,247,48,50,31,38,17,31
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5622,482,938,334,817,285,8,12,1003,257,0,16,2587,430,269,157,111,70,158,139
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6517,648,1156,456,1830,357,28,34,0,16,0,16,3292,509,211,135,87,53,124,124
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2562,322,526,181,561,211,13,19,381,169,0,11,1018,279,63,48,53,46,10,14
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5041,392,1840,470,1525,340,0,16,152,116,0,16,1399,457,125,113,53,50,72,102
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",153,103,0,11,0,11,0,11,0,11,0,11,153,103,0,11,0,11,0,11
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4566,463,974,274,1654,370,17,21,49,78,46,83,1724,419,102,95,71,66,31,72
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1603,170,370,151,524,129,9,17,15,24,0,11,634,194,51,49,5,9,46,48
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5364,425,4390,428,101,50,0,16,226,119,0,16,465,190,182,119,136,107,46,46
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5603,423,692,240,1853,372,24,36,17,28,0,16,2791,387,226,162,22,24,204,160
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",3057,273,438,157,829,193,0,11,39,51,0,11,1690,259,61,47,32,37,29,27
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1835,287,272,119,427,162,0,11,0,11,0,11,1103,288,33,43,27,42,6,9
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",4379,453,302,128,1465,446,55,98,29,49,0,11,2357,441,171,137,119,119,52,65
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",4272,371,513,205,1019,285,81,84,86,69,0,11,2327,434,246,137,136,124,110,87
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",1992,239,359,135,482,151,6,10,56,48,0,11,998,241,91,67,75,70,16,21
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",4017,450,517,233,1701,380,0,11,162,147,0,11,1559,324,78,59,17,20,61,64
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1364,176,953,189,106,68,0,11,0,11,0,11,171,141,134,96,107,90,27,31
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",4685,404,399,161,1360,289,0,11,85,92,0,11,2719,472,122,75,67,41,55,67
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",7426,771,3806,853,980,497,0,16,284,273,0,16,2210,835,146,134,47,74,99,112
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",7284,707,575,297,2423,894,0,16,0,16,0,16,4186,1091,100,74,73,62,27,43
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3908,479,367,216,1370,350,32,46,0,11,0,11,1862,377,277,168,213,152,64,70
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",2989,374,2275,418,146,146,0,11,147,125,0,11,412,304,9,14,1,3,8,14
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",5355,439,861,314,2103,294,37,32,60,80,0,16,2189,376,105,63,66,39,39,49
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",968,197,136,75,408,151,10,15,41,57,0,11,345,174,28,30,23,28,5,9
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",6049,869,1165,435,2772,781,0,16,216,180,0,16,1635,602,261,150,181,105,80,107
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",7360,728,476,224,2915,576,101,87,16,20,0,16,3571,774,281,212,33,43,248,212
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",7023,822,783,381,3563,785,0,16,1,18,0,16,2521,727,155,164,127,155,28,47
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5243,492,442,177,2250,380,9,16,0,16,0,16,2419,426,123,96,76,81,47,51
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4348,510,330,187,1719,310,0,11,7,14,0,11,1926,407,366,247,116,103,250,198
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5458,443,580,284,2386,395,0,16,0,16,42,65,2341,441,109,84,30,30,79,66
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2803,279,1111,199,330,175,34,50,127,101,0,11,1049,253,152,106,105,88,47,56
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4466,391,321,135,2327,356,67,105,38,59,32,50,1568,375,113,103,38,34,75,101
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3178,271,268,172,641,224,17,25,34,39,0,11,2123,337,95,57,52,35,43,41
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",4054,509,363,155,1365,328,0,11,17,27,0,11,2294,541,15,20,15,20,0,11
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1202,193,713,209,76,68,0,11,36,39,0,11,292,135,85,82,35,32,50,71
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",1420,221,329,115,162,121,3,5,21,29,0,11,890,200,15,16,7,10,8,14
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",4274,465,3337,530,32,28,0,11,136,175,0,11,663,283,106,114,96,111,10,26
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4140,438,570,274,1303,279,0,11,28,35,0,11,2186,407,53,42,42,39,11,18
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1969,287,1326,296,141,77,36,64,11,13,0,11,407,218,48,46,48,46,0,11
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",885,133,692,130,77,75,0,11,0,11,0,11,100,91,16,14,11,11,5,10
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1189,189,82,55,704,175,0,11,0,11,0,11,403,158,0,11,0,11,0,11
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2252,301,1097,219,181,132,0,11,223,144,0,11,653,172,98,79,58,66,40,43
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",2733,260,199,115,1485,244,15,21,0,11,0,11,955,268,79,50,34,29,45,40
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1338,225,124,59,774,206,6,13,0,11,0,11,389,133,45,52,6,13,39,50
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",6301,879,806,604,1820,692,206,322,411,338,0,16,2788,792,270,255,74,74,196,244
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",7004,610,394,200,3371,641,226,207,0,16,0,16,2701,726,312,201,136,115,176,172
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",4946,779,226,128,1782,527,0,11,8,17,0,11,2900,740,30,34,12,19,18,29
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",5388,678,388,188,1720,414,0,16,126,145,0,16,3079,682,75,58,0,16,75,58
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",4661,442,423,201,1708,321,203,285,89,166,0,11,2137,428,101,96,80,93,21,26
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3600,345,299,159,1498,340,0,11,0,11,0,11,1767,362,36,44,10,15,26,42
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",2921,356,173,115,1517,261,42,56,0,11,0,11,1186,299,3,6,0,11,3,6
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5626,589,572,172,2102,337,0,16,228,187,0,16,2643,543,81,64,8,13,73,62
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4202,363,486,269,1972,472,0,11,115,84,0,11,1534,306,95,58,49,39,46,36
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",4078,424,620,265,1256,478,27,40,20,27,0,11,1959,586,196,184,10,15,186,182
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3676,398,2428,369,179,143,0,11,37,51,0,11,916,342,116,100,0,11,116,100
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6885,686,421,181,3136,463,0,16,0,16,0,16,3167,678,161,98,77,59,84,67
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",8304,784,1334,536,2339,574,24,32,15,24,0,16,4529,766,63,54,41,41,22,34
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5737,484,721,266,2761,459,0,16,11,17,0,16,1966,446,278,203,97,74,181,202
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",2231,311,885,208,356,184,0,11,71,55,0,11,733,234,186,247,129,169,57,79
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",7622,649,956,415,2275,543,0,16,99,92,0,16,3965,815,327,316,46,69,281,316
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",7104,680,983,446,2147,565,35,40,435,259,21,35,3330,774,153,141,32,37,121,133
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",8015,740,1044,415,2516,468,14,21,0,16,0,16,3909,832,532,307,125,127,407,251
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4722,423,747,219,318,131,31,45,1499,281,0,11,1683,417,444,162,126,94,318,141
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4340,391,508,204,1394,271,0,11,29,40,0,11,2319,338,90,84,51,60,39,61
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2232,212,518,160,398,150,16,23,323,144,0,11,914,207,63,53,34,42,29,32
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",3131,374,649,274,600,291,0,11,364,189,0,11,1306,375,212,123,90,71,122,108
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",7030,549,548,233,2617,514,121,192,0,16,0,16,3387,544,357,278,357,278,0,16
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",2123,355,296,145,708,169,0,11,5,7,0,11,1082,336,32,20,16,18,16,14
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2724,499,458,208,417,232,0,11,1001,488,0,11,685,380,163,89,82,63,81,69
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4351,421,484,207,1456,330,0,11,7,11,0,11,2305,379,99,79,22,21,77,76
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",9254,866,856,333,5195,817,0,16,512,449,0,16,2373,584,318,191,218,142,100,111
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",6416,619,722,344,3477,537,0,16,910,394,0,16,801,277,506,392,82,67,424,393
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5506,457,603,289,2370,384,0,16,13,17,0,16,2386,341,134,68,64,54,70,51
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5257,651,510,248,2013,409,33,52,1293,370,0,16,1168,437,240,151,105,122,135,92
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1194,105,120,74,283,119,0,11,0,11,0,11,734,137,57,42,8,12,49,41
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",6061,736,600,396,3313,563,0,16,67,90,0,16,1983,619,98,83,31,49,67,67
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",4726,372,558,196,1236,293,9,16,126,197,52,84,2629,461,116,119,80,115,36,39
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",6013,476,518,180,1444,294,38,33,0,16,0,16,3922,511,91,69,70,67,21,19
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",4137,442,1021,396,1050,327,0,11,152,79,0,11,1796,466,118,88,41,38,77,80
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",6243,596,1098,314,2545,516,80,72,939,529,0,16,1010,529,571,515,141,94,430,491
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5000,485,420,189,2310,286,27,31,0,16,7,14,2142,434,94,60,85,58,9,13
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6882,792,1186,441,2118,645,16,24,360,250,0,16,3043,792,159,118,10,21,149,116
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1277,186,209,131,166,87,0,11,0,11,0,11,852,201,50,37,23,23,27,31
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",2176,309,297,183,339,171,26,36,91,119,0,11,1370,259,53,29,44,40,9,19
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3884,396,372,300,736,265,0,11,104,82,0,11,2256,409,416,211,205,128,211,131
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",5010,600,701,348,1165,457,12,22,18,22,0,16,2802,551,312,176,151,115,161,127
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",3414,406,690,207,682,267,32,54,641,279,0,11,1313,352,56,40,21,20,35,36
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5108,478,906,375,1588,471,164,239,0,16,0,16,2180,697,270,191,127,119,143,153
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2652,310,570,183,564,139,21,33,158,115,0,11,1314,294,25,23,17,20,8,12
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3502,401,1010,228,487,143,51,55,0,11,0,11,1726,448,228,133,37,36,191,143
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4187,328,1641,313,903,232,0,11,179,87,0,11,1242,334,222,153,106,111,116,85
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8066,765,772,502,2894,665,25,40,144,210,0,16,3977,710,254,216,188,212,66,91
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5917,632,700,254,2251,474,0,16,95,76,0,16,2704,595,167,129,134,119,33,37
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1485,170,200,87,628,190,11,17,62,42,0,11,538,164,46,34,18,19,28,27
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1871,182,266,210,532,244,0,11,286,141,0,11,705,233,82,47,41,42,41,46
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6231,657,1631,540,1543,517,0,16,905,441,0,16,2051,758,101,93,29,34,72,87
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",5568,772,1039,768,1407,375,60,97,55,40,9,14,2696,532,302,162,160,114,142,110
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3386,308,420,202,938,240,0,11,9,14,0,11,1756,338,263,224,59,71,204,223
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",3334,300,1255,346,320,114,73,114,314,138,0,11,1326,322,46,46,46,46,0,11
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1594,263,264,109,573,154,4,7,0,11,0,11,674,244,79,76,66,74,13,20
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2704,258,920,188,82,45,0,11,150,86,0,11,1445,255,107,64,6,10,101,64
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",4356,439,327,171,1268,327,13,21,0,11,39,68,2561,596,148,113,98,93,50,59
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",3614,415,425,313,875,309,12,18,57,88,0,11,2213,430,32,29,13,14,19,27
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3044,328,364,223,478,223,17,20,19,30,0,11,2042,400,124,82,110,82,14,19
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4706,419,708,289,1073,265,23,38,83,48,0,11,2721,462,98,84,89,83,9,13
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",2275,285,867,240,225,96,0,11,180,104,0,11,965,262,38,58,38,58,0,11
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1216,188,63,32,325,110,13,22,4,6,0,11,754,235,57,64,0,11,57,64
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",5014,692,673,280,1138,369,60,65,137,127,0,16,2638,662,368,232,138,109,230,232
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",3717,460,245,123,951,268,62,93,19,21,0,11,2384,509,56,47,10,15,46,46
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2567,281,682,158,497,174,15,21,104,89,0,11,1194,312,75,49,10,13,65,50
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",8282,605,685,336,1880,398,115,114,134,157,0,16,5397,751,71,80,33,46,38,64
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",3963,458,668,253,1044,402,0,11,31,26,0,11,2054,434,166,111,85,63,81,89
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",6324,595,514,250,1985,361,25,33,92,101,0,16,3488,646,220,221,122,155,98,161
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5748,543,495,225,1647,307,50,87,373,328,0,16,3106,639,77,52,22,36,55,55
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2551,270,1120,253,184,114,8,12,94,78,0,11,1130,283,15,21,8,12,7,10
