GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1727,252,242,189,806,327,0,89,2,5,0,89,621,303,56,56,56,56,0,89
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",7041,722,3211,722,1832,614,0,89,300,323,0,89,1698,663,0,89,0,89,0,89
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1545,270,426,144,345,210,79,109,351,233,0,89,111,82,233,254,34,66,199,248
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",6595,935,2082,706,2389,565,98,95,69,97,0,89,1798,578,159,131,81,87,78,110
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",6702,867,658,266,2988,650,0,89,0,89,0,89,2831,763,225,181,116,152,109,110
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",4822,504,1307,359,1675,584,40,65,0,89,7,11,1643,448,150,136,98,111,52,78
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4450,384,856,301,1944,418,0,89,288,272,0,89,1093,423,269,213,261,212,8,12
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1724,622,247,128,365,228,0,89,0,89,0,89,1108,655,4,12,4,12,0,89
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",3962,548,624,296,1191,381,36,53,212,183,0,89,1733,562,166,152,52,77,114,138
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4653,541,722,423,1856,532,0,89,0,89,0,89,1805,551,270,190,215,172,55,71
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5254,733,700,297,1045,450,264,441,25,75,0,89,2797,833,423,281,318,262,105,130
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5135,510,839,283,2673,482,61,74,10,24,0,89,1344,398,208,158,96,72,112,119
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",1685,261,122,90,565,226,0,89,83,124,0,89,683,176,232,164,215,169,17,28
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3610,465,325,192,2153,334,27,48,0,89,0,89,864,315,241,138,157,112,84,75
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6138,932,1024,430,1467,342,0,89,51,57,0,89,2912,930,684,422,595,425,89,138
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2300,294,315,154,812,186,0,89,27,53,0,89,909,320,237,146,205,138,32,37
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2426,335,547,240,988,368,44,74,0,89,0,89,847,266,0,89,0,89,0,89
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1359,333,108,73,189,126,0,89,0,89,0,89,1049,283,13,22,13,22,0,89
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3447,293,91,73,2925,313,0,89,9,16,0,89,290,182,132,86,70,77,62,44
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7150,868,692,269,3049,743,0,89,0,89,0,89,2361,794,1048,577,666,492,382,391
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",5480,455,1487,454,1791,362,49,53,401,197,0,89,1641,494,111,89,97,84,14,23
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",4038,510,313,187,1742,384,37,59,166,266,0,89,1536,515,244,147,217,147,27,27
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5358,563,753,298,2059,549,0,89,206,99,0,89,2158,556,182,143,139,134,43,43
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7530,825,1287,581,2854,836,261,369,14,24,0,89,2952,792,162,125,122,124,40,30
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",2606,362,572,300,938,254,0,89,115,92,0,89,767,331,214,195,119,126,95,150
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",6299,480,1406,472,3051,501,108,99,7,15,0,89,1439,400,288,189,240,182,48,49
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4178,494,499,200,1269,411,50,74,344,271,0,89,1713,469,303,184,142,81,161,202
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2076,331,320,190,1158,343,71,81,0,89,0,89,495,241,32,34,17,25,15,24
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5953,671,966,270,1033,375,0,89,1593,450,0,89,1871,635,490,306,207,159,283,309
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3640,481,1177,439,908,180,9,15,0,89,0,89,1514,471,32,39,25,39,7,12
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3757,391,636,255,1199,389,0,89,41,51,0,89,1810,418,71,67,29,33,42,57
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",4148,339,897,302,1420,338,0,89,10,15,0,89,1728,405,93,68,72,62,21,25
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5442,569,706,294,1574,391,124,110,97,149,0,89,2375,680,566,293,186,129,380,288
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1846,242,486,195,327,159,0,89,46,72,0,89,978,279,9,21,0,89,9,21
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",6687,989,1153,359,1311,637,0,89,489,243,0,89,3038,768,696,321,519,315,177,136
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6172,705,1551,505,1958,567,0,89,0,89,0,89,2468,754,195,171,116,136,79,62
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",5862,750,1758,606,2120,665,0,89,0,89,0,89,1860,649,124,112,45,57,79,99
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2593,482,418,231,979,345,59,65,24,37,0,89,1047,376,66,65,31,37,35,41
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5917,687,975,334,2006,478,0,89,0,89,8,13,2826,705,102,90,81,87,21,23
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3785,415,643,219,1505,388,0,89,0,89,0,89,1534,433,103,95,15,24,88,93
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6359,690,1085,472,1214,350,0,89,60,90,0,89,3859,699,141,89,126,87,15,30
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3260,421,646,213,690,290,26,47,8,15,0,89,1424,376,466,366,140,135,326,297
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3486,474,1003,459,894,340,5,9,237,263,0,89,1342,425,5,8,5,8,0,89
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5524,644,601,220,590,242,0,89,1038,540,0,89,3200,723,95,90,26,31,69,85
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6593,725,2365,636,2058,431,0,89,7,12,0,89,1915,433,248,127,164,113,84,71
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2421,385,455,172,413,191,17,27,215,190,73,85,1091,376,157,114,118,104,39,45
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",4711,473,1295,358,1179,304,0,89,340,202,0,89,1701,445,196,115,110,87,86,75
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",115,157,19,28,0,89,0,89,0,89,0,89,96,154,0,89,0,89,0,89
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4452,518,1757,434,1314,339,25,31,70,63,0,89,1087,311,199,117,186,114,13,21
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1421,221,649,221,551,151,0,89,17,28,0,89,198,122,6,18,0,89,6,18
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5013,603,4151,547,54,50,10,15,190,136,0,89,525,249,83,91,83,91,0,89
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5657,401,784,273,1798,321,10,15,0,89,10,16,2762,374,293,151,151,140,142,101
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",2975,354,394,172,690,299,0,89,12,17,0,89,1684,401,195,152,107,122,88,95
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1309,187,202,118,354,176,0,89,30,44,0,89,723,218,0,89,0,89,0,89
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3385,439,435,209,1231,357,21,45,0,89,0,89,1665,392,33,36,33,36,0,89
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",3294,445,372,189,1503,448,21,35,0,89,0,89,1269,375,129,108,78,92,51,68
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",2071,305,587,230,629,320,5,10,49,71,0,89,719,174,82,79,48,59,34,50
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",3009,520,803,378,1028,288,38,61,59,80,0,89,1072,388,9,12,9,12,0,89
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1101,205,869,187,71,70,0,89,0,89,0,89,161,208,0,89,0,89,0,89
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",5103,537,634,265,1964,431,21,33,64,76,0,89,2275,481,145,125,80,80,65,103
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",6285,636,3185,582,735,386,14,22,104,93,0,89,2109,787,138,122,67,78,71,96
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",6894,1023,216,173,3464,759,0,89,61,95,0,89,3045,828,108,95,45,44,63,78
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3492,452,160,89,1652,367,94,65,0,89,0,89,1339,284,247,199,195,188,52,61
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",3053,405,2548,413,127,138,0,89,91,89,0,89,248,222,39,43,22,34,17,26
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",2654,356,713,302,1146,338,55,63,38,62,0,89,636,295,66,50,46,45,20,24
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",754,215,14,15,437,236,0,89,0,89,0,89,271,169,32,36,23,34,9,13
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5067,502,829,310,1926,356,153,175,108,124,0,89,1738,493,313,169,229,144,84,91
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",5657,412,416,194,2620,308,63,60,7,13,0,89,2256,421,295,152,196,126,99,53
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",6008,644,677,398,2763,540,0,89,0,89,0,89,2548,596,20,24,10,18,10,16
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5494,641,324,203,2490,589,216,315,0,89,0,89,2351,579,113,102,59,75,54,65
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",3996,479,308,105,1798,288,0,89,0,89,0,89,1776,423,114,83,41,37,73,75
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5619,565,770,397,2675,506,0,89,0,89,50,82,1976,609,148,92,102,68,46,52
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2462,367,1183,283,232,233,0,89,170,130,0,89,828,251,49,58,49,58,0,89
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",3818,435,324,219,1885,384,81,112,0,89,26,44,1278,330,224,193,87,75,137,174
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3419,438,487,240,825,242,0,89,0,89,0,89,2026,553,81,99,81,99,0,89
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3167,496,157,128,1140,274,106,129,119,123,0,89,1569,516,76,122,76,122,0,89
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1402,226,898,334,166,186,18,28,58,97,0,89,173,106,89,72,53,43,36,58
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",2468,435,411,312,147,93,5,12,0,89,0,89,1778,401,127,97,44,41,83,76
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",3876,559,3143,572,102,129,16,39,18,29,0,89,496,233,101,98,33,57,68,84
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4455,419,469,188,928,344,0,89,0,89,0,89,2982,463,76,75,76,75,0,89
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1641,278,1226,200,57,39,0,89,129,154,0,89,82,75,147,118,29,33,118,109
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",282,175,28,49,151,89,0,89,0,89,0,89,80,66,23,22,23,22,0,89
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",997,171,921,167,11,21,0,89,0,89,0,89,45,51,20,26,10,19,10,15
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1161,160,55,57,855,213,0,89,11,16,0,89,230,147,10,16,10,16,0,89
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2449,306,1725,425,92,57,0,89,92,118,0,89,524,264,16,19,9,14,7,13
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",1841,285,113,138,1128,300,0,89,0,89,0,89,584,213,16,22,0,89,16,22
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1730,321,61,45,993,258,10,20,0,89,0,89,644,229,22,24,19,23,3,8
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",4,5,1,2,2,3,0,89,0,89,0,89,1,2,0,89,0,89,0,89
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",6319,796,1322,618,2624,541,193,251,225,219,0,89,1596,385,359,215,239,155,120,145
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",7046,670,380,255,3572,730,0,89,0,89,0,89,2907,601,187,130,28,30,159,128
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",3656,698,361,271,1527,521,0,89,0,89,0,89,1736,568,32,53,0,89,32,53
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",4631,983,290,356,2130,746,0,89,0,89,0,89,2189,941,22,40,22,40,0,89
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",5267,560,571,317,1026,350,0,89,214,187,0,89,3361,793,95,106,95,106,0,89
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3536,614,441,221,1505,572,56,92,32,49,0,89,1459,421,43,60,33,59,10,16
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",3397,545,306,187,2238,489,0,89,6,13,0,89,788,276,59,100,59,100,0,89
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5523,629,713,281,2434,442,0,89,197,102,0,89,2134,595,45,40,18,23,27,34
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4335,367,707,307,2291,445,0,89,146,166,0,89,1096,368,95,102,43,40,52,91
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3923,485,685,292,1510,323,50,88,111,89,0,89,1350,564,217,263,153,251,64,69
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3979,446,2544,398,208,177,0,89,56,64,0,89,1152,381,19,31,19,31,0,89
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6371,477,640,254,2735,458,33,32,72,82,0,89,2545,402,346,184,143,91,203,165
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",7956,772,1458,415,2712,492,50,79,64,110,0,89,3531,782,141,180,114,178,27,44
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5256,405,917,337,2131,299,54,86,0,89,0,89,1980,441,174,143,153,133,21,24
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",1868,269,710,242,407,286,0,89,61,98,0,89,534,266,156,165,156,165,0,89
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",7171,584,905,444,2874,410,0,89,111,121,0,89,3079,617,202,176,0,89,202,176
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",8399,679,1165,488,2280,594,37,43,509,331,0,89,4108,788,300,189,138,113,162,128
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7835,626,725,381,2883,516,68,80,14,22,0,89,4100,623,45,59,45,59,0,89
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4695,599,921,290,249,143,0,89,1264,322,0,89,1895,602,366,171,149,103,217,135
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4041,510,720,337,1258,322,24,39,0,89,0,89,1970,448,69,76,53,69,16,27
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2196,279,316,121,287,179,94,114,642,326,0,89,796,213,61,60,40,55,21,28
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",2890,415,597,262,295,241,0,89,622,321,0,89,1156,277,220,132,186,125,34,33
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",6942,723,313,175,3057,543,0,89,1,3,0,89,3057,712,514,289,399,278,115,78
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",1702,346,368,230,489,202,0,89,0,89,0,89,790,267,55,58,0,89,55,58
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",3146,477,480,345,935,427,14,23,373,285,0,89,1279,517,65,66,50,59,15,27
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4296,486,718,372,1431,305,0,89,62,102,0,89,1938,664,147,105,40,37,107,102
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",8107,582,1004,328,5168,682,0,89,383,197,0,89,1322,387,230,161,57,77,173,130
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",6749,616,555,224,3458,503,0,89,916,326,0,89,1493,454,327,254,154,118,173,220
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5270,486,693,327,2495,456,0,89,0,89,0,89,2041,440,41,38,41,38,0,89
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5428,560,565,200,2133,643,0,89,1062,396,0,89,1535,653,133,103,32,38,101,108
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1343,244,171,127,468,180,0,89,0,89,0,89,679,306,25,38,0,89,25,38
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",5214,508,834,357,2132,372,0,89,15,26,0,89,2136,480,97,69,21,31,76,61
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",3691,551,454,275,928,226,0,89,148,201,0,89,2097,505,64,56,49,51,15,19
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",5778,569,533,297,1601,408,0,89,59,92,0,89,3429,525,156,139,67,58,89,115
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",3892,472,884,338,760,182,0,89,191,183,0,89,1979,427,78,59,18,29,60,55
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",6237,399,1046,386,2857,494,91,104,717,283,0,89,1257,487,269,167,117,84,152,124
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5291,625,510,285,2643,421,0,89,9,19,0,89,1888,375,241,149,218,141,23,28
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6145,535,901,349,1460,317,28,44,444,167,0,89,3229,547,83,70,29,39,54,59
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1279,215,119,85,402,259,31,48,10,21,0,89,706,276,11,15,9,15,2,5
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1295,364,140,110,395,187,8,15,0,89,0,89,742,356,10,15,10,15,0,89
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3891,470,627,348,839,209,174,177,52,62,0,89,1908,570,291,208,126,119,165,140
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",5224,761,1147,640,834,403,95,141,47,66,0,89,3012,739,89,116,71,114,18,31
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",2846,423,632,267,599,224,0,89,411,231,0,89,1111,376,93,83,87,82,6,10
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5629,748,775,388,1504,458,43,83,42,76,0,89,3155,768,110,102,73,86,37,58
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2522,339,803,249,359,139,11,19,218,149,0,89,1113,438,18,28,17,28,1,2
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3085,270,1080,254,390,174,30,46,160,133,0,89,1363,362,62,103,28,45,34,85
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4403,493,1591,437,562,198,0,89,580,195,0,89,1528,494,142,136,0,89,142,136
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8051,1126,1033,448,3107,796,4,9,0,89,0,89,3733,802,174,124,128,114,46,59
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5508,613,460,231,1992,581,0,89,0,89,0,89,2793,514,263,163,247,166,16,26
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1613,294,293,143,638,243,18,29,132,127,0,89,438,197,94,56,55,47,39,42
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1594,309,381,191,482,195,0,89,109,106,0,89,555,325,67,75,35,58,32,44
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6168,537,1720,531,1022,353,56,77,1457,478,0,89,1787,444,126,85,79,70,47,47
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",5409,603,535,376,1553,388,47,57,418,247,0,89,2620,617,236,125,98,89,138,105
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3353,464,603,332,1192,411,13,19,0,89,0,89,1477,433,68,60,68,60,0,89
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",3149,347,827,333,280,120,35,56,137,122,0,89,1828,393,42,42,42,42,0,89
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1351,207,177,105,917,149,0,89,0,89,0,89,234,175,23,29,17,25,6,14
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2659,401,871,301,282,203,21,33,139,102,7,12,1304,439,35,39,0,89,35,39
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",4475,506,214,132,1867,340,0,89,38,42,17,34,2241,461,98,58,98,58,0,89
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",3009,310,562,219,878,199,0,89,10,15,0,89,1521,351,38,44,2,6,36,45
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3500,743,311,243,749,213,89,131,45,57,0,89,2256,815,50,72,42,71,8,12
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4884,625,664,234,1119,328,25,31,254,227,0,89,2710,649,112,103,65,54,47,57
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",1688,293,505,206,318,219,11,17,68,76,0,89,697,289,89,105,89,105,0,89
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1074,320,163,137,147,75,0,89,0,89,0,89,764,401,0,89,0,89,0,89
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",4719,704,468,250,1460,519,33,43,8,17,0,89,2710,751,40,50,40,50,0,89
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",3924,535,498,379,1311,371,16,29,0,89,0,89,2064,594,35,40,25,38,10,15
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2536,312,735,196,447,240,0,89,40,61,0,89,1155,315,159,118,100,102,59,70
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",8177,606,539,242,2489,551,0,89,156,184,0,89,4379,685,614,315,520,287,94,120
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",3999,479,608,260,963,327,0,89,30,47,0,89,2249,538,149,105,108,98,41,47
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",6358,566,824,278,1921,425,206,225,133,123,0,89,3067,565,207,188,160,175,47,59
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5371,425,835,316,1663,291,0,89,0,89,0,89,2639,466,234,124,198,117,36,40
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2504,353,1346,303,107,126,10,16,145,122,0,89,896,435,0,89,0,89,0,89
