GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",3172,241,927,297,1482,351,0,12,0,12,0,12,691,269,72,81,62,78,10,17
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",4723,523,1278,411,1777,434,19,35,0,12,0,12,1497,455,152,109,86,80,66,72
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",5804,526,276,194,4050,669,0,17,27,41,0,17,1193,686,258,192,211,184,47,46
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",1272,187,287,159,588,216,0,12,21,26,0,12,374,145,2,6,0,12,2,6
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",3985,434,1225,389,1629,460,0,12,0,12,0,12,1095,398,36,42,22,34,14,23
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",3776,465,514,243,1221,332,0,12,0,12,0,12,1810,422,231,155,123,98,108,117
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",242,157,68,85,54,56,0,12,0,12,0,12,120,111,0,12,0,12,0,12
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1291,248,191,106,518,221,0,12,9,12,0,12,524,266,49,53,41,52,8,12
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",6049,770,2331,650,1447,495,33,52,86,108,0,17,2152,613,0,17,0,17,0,17
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1470,315,298,113,290,239,0,12,357,179,0,12,300,145,225,203,35,36,190,203
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",6218,589,1896,590,2209,511,41,55,83,134,0,17,1801,571,188,194,27,27,161,202
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",7429,1248,1614,612,3639,1235,39,80,78,131,0,17,1913,677,146,106,37,41,109,110
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",5334,485,1160,374,1968,534,66,88,0,17,10,17,1868,444,262,209,95,115,167,176
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4780,509,685,190,2045,393,6,10,276,266,0,12,1371,518,397,267,357,260,40,44
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1605,237,364,148,592,229,13,20,0,12,0,12,629,228,7,16,7,16,0,12
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",3882,521,613,269,912,232,10,16,210,170,0,12,1847,494,290,220,128,107,162,207
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4782,599,433,251,2098,556,0,12,18,31,0,12,1886,527,347,213,344,214,3,8
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5644,668,985,388,1169,366,116,132,152,158,0,17,2903,661,319,207,211,181,108,106
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5858,434,862,258,2400,343,105,137,10,20,0,17,2371,485,110,76,84,64,26,40
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",1985,228,313,153,765,271,0,12,60,95,0,12,601,196,246,201,228,196,18,20
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3008,393,160,101,1701,284,56,78,0,12,0,12,811,326,280,160,256,167,24,30
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6052,668,1030,375,1408,264,0,17,165,148,0,17,2507,690,942,412,711,395,231,187
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2383,296,386,182,624,198,0,12,42,44,0,12,1004,285,327,166,327,166,0,12
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2849,554,580,270,896,395,98,145,0,12,0,12,1133,446,142,190,0,12,142,190
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1255,241,145,85,260,158,0,12,11,17,0,12,839,224,0,12,0,12,0,12
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3789,340,182,106,3092,350,0,12,0,12,0,12,328,204,187,112,68,79,119,86
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7665,848,642,323,3181,828,30,35,16,25,0,17,2879,914,917,523,516,432,401,381
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",5019,517,1385,431,1392,322,85,66,426,130,0,17,1644,480,87,50,77,53,10,15
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",4017,561,503,225,1572,445,27,42,221,282,0,12,1388,500,306,219,192,154,114,154
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5734,584,927,437,2122,414,0,17,86,68,0,17,2561,541,38,39,9,20,29,33
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7812,1024,1380,761,2791,829,173,290,19,33,0,17,3238,1058,211,166,195,162,16,24
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",2984,455,275,152,1309,401,0,12,96,97,0,12,975,352,329,221,282,215,47,78
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",7364,739,1095,442,3266,565,63,75,118,178,0,17,2560,858,262,178,142,160,120,94
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4794,412,773,346,1427,428,95,107,279,164,0,12,2025,475,195,204,33,41,162,204
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2316,264,386,156,1089,250,16,23,6,9,0,12,759,265,60,43,22,30,38,34
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5985,717,1108,298,1141,454,0,17,1255,321,0,17,1933,773,548,393,240,174,308,347
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3596,367,738,349,1265,376,4,9,0,12,0,12,1530,508,59,57,53,58,6,10
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3863,357,852,306,1368,306,0,12,40,37,0,12,1517,403,86,87,23,34,63,72
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",4666,499,727,243,1645,383,0,12,13,19,0,12,2086,495,195,130,143,104,52,49
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5682,662,960,441,1943,406,73,93,226,167,0,17,2000,573,480,230,206,133,274,205
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1866,181,356,161,427,150,14,28,0,12,0,12,1038,243,31,33,24,25,7,22
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",6793,929,1302,419,1122,538,0,17,743,366,0,17,3064,844,562,322,523,326,39,55
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6128,693,1520,547,1921,548,0,17,0,17,0,17,2538,766,149,146,111,114,38,54
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",5752,641,793,342,2108,470,10,17,0,17,26,47,2554,581,261,162,102,81,159,128
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2441,374,344,183,823,285,41,46,31,36,0,12,1138,372,64,60,19,22,45,55
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5946,696,768,340,1207,312,0,17,66,107,23,43,3783,810,99,73,35,32,64,64
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3558,401,936,270,857,249,0,12,86,101,0,12,1536,382,143,111,85,103,58,64
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6278,732,835,329,1417,376,0,17,0,17,0,17,3829,847,197,91,165,86,32,27
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3434,418,678,214,734,378,16,29,9,13,0,12,1722,461,275,225,73,78,202,178
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",4058,454,1371,567,1138,329,7,12,232,184,0,12,1269,339,41,46,41,46,0,12
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5255,621,686,242,906,351,9,13,569,253,0,17,2932,637,153,98,71,46,82,110
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6444,703,1779,561,1931,470,26,33,0,17,0,17,2396,494,312,168,161,93,151,142
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2560,358,430,176,520,173,0,12,374,212,0,12,1092,279,144,108,98,103,46,39
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",4905,565,1423,495,1552,347,0,12,149,134,0,12,1629,421,152,123,33,47,119,111
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",140,159,0,12,0,12,0,12,0,12,0,12,140,159,0,12,0,12,0,12
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4534,571,1515,415,1611,352,14,18,27,45,0,12,1206,442,161,95,144,84,17,26
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1541,156,588,200,565,135,0,12,18,30,0,12,364,132,6,14,0,12,6,14
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5139,553,4339,606,81,51,0,17,119,74,0,17,481,257,119,111,98,102,21,35
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5717,367,619,221,1867,331,0,17,0,17,11,18,3038,355,182,96,46,38,136,93
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",3139,325,375,174,1036,293,0,12,9,12,0,12,1619,316,100,58,54,46,46,36
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1536,223,262,133,301,96,0,12,15,22,0,12,958,251,0,12,0,12,0,12
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3807,343,298,126,1245,251,39,71,0,12,0,12,2121,370,104,95,104,95,0,12
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",4017,427,411,159,1304,384,88,77,0,12,0,12,1946,532,268,171,101,87,167,160
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",2266,371,609,323,518,193,8,13,4,7,0,12,1015,280,112,82,76,67,36,46
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",3678,401,432,207,1580,371,41,63,131,134,0,12,1482,333,12,14,9,14,3,7
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1089,176,823,143,42,47,0,12,0,12,0,12,124,113,100,86,100,86,0,12
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",5064,571,532,232,1919,445,8,23,73,89,0,17,2419,496,113,73,71,49,42,51
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",7400,760,3480,705,940,388,12,20,401,371,0,17,2406,861,161,125,32,47,129,117
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",6512,972,242,144,2769,682,0,17,52,80,0,17,3356,992,93,83,72,76,21,34
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3528,428,173,95,1466,374,26,43,0,12,0,12,1558,372,305,172,267,160,38,59
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",3040,485,2377,424,92,92,0,12,87,93,0,12,466,308,18,20,1,3,17,20
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",3775,411,895,303,1508,257,86,76,62,96,0,12,1129,327,95,53,76,49,19,21
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",769,188,105,68,323,115,5,8,26,39,0,12,267,167,43,40,28,35,15,18
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5657,928,1289,467,2281,771,164,212,30,37,0,17,1654,521,239,120,168,99,71,80
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",6163,577,602,219,2667,510,58,67,9,15,0,17,2533,761,294,189,143,113,151,142
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",6841,843,601,462,4064,872,0,17,29,45,0,17,2058,739,89,77,28,37,61,60
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5073,598,366,173,2349,467,12,20,0,17,0,17,2162,637,184,145,124,121,60,61
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4138,487,356,151,1676,284,0,12,6,11,0,12,1846,428,254,219,71,61,183,175
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5951,487,698,376,2668,463,0,17,0,17,34,52,2304,518,247,147,146,91,101,96
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2736,314,1215,238,439,245,31,48,122,109,0,12,783,223,146,114,113,104,33,53
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4029,500,649,284,1890,332,38,68,5,27,19,38,1158,319,270,215,88,74,182,203
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3329,400,465,232,690,204,16,27,0,12,0,12,2115,489,43,33,43,33,0,12
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3296,449,267,154,1266,260,84,131,80,120,0,12,1527,408,72,108,72,108,0,12
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1258,176,765,254,126,130,0,12,38,43,0,12,222,155,107,55,83,37,24,37
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",2194,425,307,148,107,73,4,7,0,12,0,12,1708,433,68,55,27,45,41,43
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",4385,652,3656,634,23,35,0,12,119,165,0,12,408,254,179,169,102,111,77,125
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4359,455,626,262,935,287,0,12,30,37,0,12,2656,564,112,92,112,92,0,12
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1791,276,1225,219,162,92,0,12,29,46,0,12,245,194,130,74,38,43,92,62
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",154,165,0,12,84,90,0,12,0,12,0,12,55,61,15,17,15,17,0,12
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1007,139,817,126,73,72,0,12,0,12,0,12,98,80,19,21,13,16,6,10
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1119,175,60,62,643,171,0,12,13,18,0,12,391,176,12,17,12,17,0,12
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2249,285,1291,288,159,117,0,12,209,148,0,12,491,173,99,70,65,68,34,37
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",2167,251,137,74,1214,281,0,12,0,12,0,12,770,220,46,34,23,19,23,25
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1648,320,103,56,996,254,6,13,0,12,0,12,506,196,37,51,6,13,31,48
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",2,4,0,12,1,2,0,12,0,12,0,12,1,2,0,12,0,12,0,12
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",6356,684,1205,568,2045,638,168,207,455,370,0,17,2230,547,253,179,150,96,103,129
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",6322,752,519,347,2940,604,27,51,0,17,0,17,2512,524,324,225,212,210,112,80
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",3942,684,242,142,1001,324,0,12,9,18,0,12,2668,733,22,48,0,12,22,48
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",4653,654,491,388,1768,436,0,12,0,12,0,12,2362,609,32,38,24,35,8,12
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",4836,574,456,258,1727,366,20,32,28,76,0,12,2459,588,146,140,138,140,8,13
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3653,429,570,297,1263,349,0,12,0,12,0,12,1778,422,42,40,9,15,33,36
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",3125,424,417,233,1670,348,63,92,0,12,0,12,876,298,99,147,99,147,0,12
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5737,716,665,287,2635,444,0,17,176,107,0,17,2168,749,93,64,22,28,71,61
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4443,361,745,277,2336,402,0,12,195,155,0,12,1023,307,144,101,44,42,100,105
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",4176,498,695,323,1313,273,22,38,82,42,0,12,1817,613,247,301,171,284,76,96
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3758,431,2528,402,167,158,0,12,75,80,0,12,936,358,52,54,0,12,52,54
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6866,646,604,208,2854,592,38,35,7,16,0,17,3113,556,250,137,118,70,132,123
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",7984,719,1530,531,2200,499,86,114,79,101,0,17,3971,816,118,128,92,124,26,42
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5232,473,938,325,2131,387,32,55,0,17,0,17,1944,403,187,161,109,103,78,119
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",2148,332,652,178,403,231,0,12,35,45,0,12,799,341,259,265,208,209,51,78
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",7556,668,1025,455,3052,529,0,17,101,130,0,17,3323,738,55,51,10,22,45,45
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",7620,646,1104,529,2085,488,57,53,628,398,40,72,3472,726,234,159,71,74,163,134
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7332,663,775,400,2846,442,18,28,0,17,0,17,3460,652,233,197,108,108,125,130
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4447,499,974,262,225,127,0,12,1200,232,0,12,1600,412,448,203,205,151,243,137
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4228,329,652,265,1424,283,22,40,0,12,0,12,2086,383,44,72,44,72,0,12
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2267,268,292,124,429,178,134,118,603,232,0,12,752,231,57,39,15,16,42,35
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",3171,389,673,293,372,217,0,12,532,292,0,12,1412,445,182,130,99,84,83,102
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",7094,677,551,268,2857,514,93,146,1,3,0,17,3135,690,457,282,365,283,92,68
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",2132,285,540,247,688,164,0,12,0,12,0,12,843,293,61,48,6,10,55,48
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",3084,391,423,181,857,366,15,22,728,355,0,12,787,281,274,117,178,113,96,104
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4379,581,498,284,1263,321,0,12,63,103,0,12,2416,473,139,107,21,28,118,103
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",9248,753,818,284,5505,723,0,17,614,582,0,17,1996,578,315,181,74,85,241,167
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",6300,473,639,292,3555,580,0,17,921,428,0,17,840,345,345,299,83,88,262,293
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5526,434,771,303,2716,517,0,17,0,17,0,17,1880,492,159,83,107,72,52,48
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5456,574,615,233,2206,441,0,17,1100,334,0,17,1330,381,205,132,75,66,130,124
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1352,193,119,122,202,109,0,12,0,12,0,12,966,190,65,44,5,9,60,43
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",5671,628,722,408,2692,531,0,17,48,68,0,17,2139,608,70,64,9,17,61,59
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",4038,450,563,267,999,296,0,12,117,188,48,75,2192,373,119,121,94,118,25,28
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",5987,470,626,266,1888,565,27,30,0,17,0,17,3285,621,161,120,63,53,98,111
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",4132,438,1070,356,930,247,0,12,270,183,0,12,1771,483,91,72,54,56,37,50
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",6260,516,818,335,2696,418,129,157,1475,386,0,17,877,493,265,179,189,139,76,67
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5087,505,563,285,2323,377,0,17,0,17,9,21,1934,317,258,142,221,128,37,46
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",5905,589,623,277,1689,449,14,23,388,213,0,17,3041,733,150,104,11,24,139,110
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1331,182,162,115,209,125,0,12,0,12,0,12,921,202,39,44,0,12,39,44
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1600,330,206,110,437,183,8,15,0,12,0,12,911,332,38,40,38,40,0,12
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3837,484,679,368,922,278,143,166,53,85,0,12,1766,474,274,163,133,109,141,101
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",4983,647,1097,482,868,411,8,19,37,57,0,12,2630,595,343,223,221,186,122,93
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",3171,395,610,194,708,276,75,103,551,278,0,12,1144,330,83,49,34,31,49,51
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5840,773,1117,450,1587,449,108,172,77,118,0,17,2868,853,83,84,77,83,6,11
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2612,292,772,264,503,137,32,35,224,130,0,12,1055,356,26,26,17,24,9,14
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3312,314,1279,300,430,174,23,34,92,97,0,12,1439,386,49,46,17,28,32,36
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4057,480,1557,423,706,299,0,12,137,134,0,12,1466,495,191,140,67,107,124,107
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8287,782,1493,436,2710,490,31,50,0,17,0,17,3843,788,210,219,82,128,128,182
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5880,426,600,276,2079,471,0,17,81,76,0,17,2896,489,224,142,177,132,47,46
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1678,241,288,121,579,193,13,20,32,29,0,12,679,231,87,52,61,52,26,23
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1812,192,311,151,524,195,0,12,266,130,0,12,661,236,50,54,50,54,0,12
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6396,626,1642,586,938,255,61,96,1128,380,0,17,2515,605,112,83,15,25,97,80
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",4854,612,466,287,1549,385,100,124,278,204,0,12,2278,548,183,121,126,117,57,50
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3298,378,525,272,1174,313,18,20,9,14,0,12,1507,356,65,70,35,44,30,48
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",3341,422,1215,535,286,140,39,62,262,139,0,12,1492,441,47,51,47,51,0,12
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1502,257,260,125,793,229,7,13,0,12,0,12,398,197,44,44,30,38,14,22
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2731,364,788,206,233,209,17,26,228,135,22,38,1371,354,72,77,0,12,72,77
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",4540,424,275,138,1429,287,0,12,0,12,24,39,2628,503,184,108,105,81,79,76
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",3130,388,640,320,657,243,0,12,12,17,0,12,1758,404,63,62,10,11,53,61
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3487,582,313,181,663,336,6,10,71,70,0,12,2341,697,93,76,81,79,12,19
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4767,550,934,345,1132,310,13,22,88,56,0,12,2430,534,170,131,124,97,46,58
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",2328,386,518,191,331,201,0,12,77,77,0,12,1338,380,64,77,64,77,0,12
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1283,240,90,49,251,121,12,16,0,12,0,12,881,252,49,58,0,12,49,58
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",4989,799,547,250,1016,370,74,81,92,84,0,12,2882,846,378,300,120,92,258,276
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",3645,439,591,389,1163,502,54,80,9,13,0,12,1802,555,26,29,0,12,26,29
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2550,289,633,148,401,154,0,12,19,23,0,12,1401,353,96,87,80,85,16,16
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",8264,731,776,289,2063,436,162,182,145,181,0,17,4784,927,334,201,297,205,37,59
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",3817,546,819,388,612,342,0,12,4,11,0,12,2140,520,242,143,143,113,99,98
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",6278,483,623,278,1871,335,236,266,58,88,0,17,3195,521,295,231,145,135,150,180
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5737,505,715,247,1641,339,76,115,328,278,0,17,2827,598,150,98,125,99,25,30
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2533,350,1236,271,117,106,13,20,134,100,0,12,1033,419,0,12,0,12,0,12
