GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US36005000100,36005000100,"Census Tract 1, Bronx County, New York",8430,536,1184,267,4851,364,4,7,167,88,0,16,2028,263,196,99,125,73,71,64
1400000US36005000200,36005000200,"Census Tract 2, Bronx County, New York",5095,488,1606,460,1423,384,7,13,331,213,0,11,1538,553,190,142,7,13,183,141
1400000US36005000400,36005000400,"Census Tract 4, Bronx County, New York",5572,432,1674,382,1996,398,16,25,36,39,0,16,1800,478,50,45,0,16,50,45
1400000US36005001600,36005001600,"Census Tract 16, Bronx County, New York",5412,451,1855,455,1806,300,0,16,0,16,0,16,1660,499,91,77,53,64,38,38
1400000US36005001900,36005001900,"Census Tract 19, Bronx County, New York",2569,381,828,231,814,277,0,11,39,33,0,11,835,210,53,48,6,8,47,47
1400000US36005002000,36005002000,"Census Tract 20, Bronx County, New York",8959,801,1857,568,4016,824,157,152,290,287,0,16,2385,685,254,288,80,101,174,267
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",4860,510,779,284,2369,658,55,44,0,11,0,11,1556,406,101,85,0,11,101,85
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",5143,487,1394,450,1025,220,0,16,293,258,0,16,2293,538,138,89,94,62,44,54
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",3172,282,701,299,1344,288,0,11,0,11,0,11,1073,351,54,41,48,41,6,10
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",4683,484,1012,346,1550,385,0,11,0,11,0,11,1939,547,182,146,103,108,79,89
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",5746,507,189,139,4409,669,0,16,65,76,0,16,727,415,356,249,223,185,133,150
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",1538,186,438,185,526,145,0,11,48,50,0,11,471,233,55,64,0,11,55,64
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",3852,437,1021,373,1541,337,0,11,0,11,0,11,1252,337,38,38,15,27,23,27
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",3753,397,373,162,1164,270,14,17,0,11,0,11,2027,411,175,112,112,95,63,77
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",199,106,50,51,41,37,0,11,0,11,0,11,108,82,0,11,0,11,0,11
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1303,248,270,144,614,244,0,11,17,19,0,11,388,207,14,15,5,7,9,13
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",6580,756,1721,600,1431,555,33,59,77,86,0,16,3318,724,0,16,0,16,0,16
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1550,291,378,187,330,239,0,11,370,205,0,11,249,110,223,210,30,30,193,211
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",6483,577,1781,788,2068,520,41,54,12,17,0,16,2353,556,228,226,27,28,201,230
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",7599,879,1611,464,4228,809,74,122,85,135,0,16,1446,551,155,114,36,42,119,110
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",5841,598,791,243,1762,532,104,108,0,16,10,17,2959,533,215,197,27,23,188,194
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4830,482,602,175,1931,402,10,16,256,246,0,11,1750,532,281,212,249,207,32,42
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1659,233,434,180,640,268,9,15,0,11,0,11,551,232,25,36,10,25,15,24
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",4024,500,551,238,875,249,18,19,162,138,0,11,2070,495,348,242,196,168,152,190
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",5040,592,493,270,2324,612,0,11,18,29,0,11,1854,511,351,207,337,204,14,18
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5791,620,1046,416,1163,321,133,138,162,150,0,16,2983,608,304,216,196,205,108,108
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5814,405,757,245,2224,436,92,117,9,19,0,16,2654,496,78,64,55,52,23,37
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",2128,222,371,170,564,141,0,11,53,76,0,11,881,190,259,170,243,168,16,19
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3305,387,150,93,1825,353,74,103,0,11,0,11,959,180,297,152,203,134,94,105
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6334,752,991,405,1717,371,0,16,145,122,0,16,2714,858,767,408,647,388,120,142
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2391,388,376,221,610,166,0,11,45,42,0,11,1202,357,158,83,158,83,0,11
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2856,506,454,193,910,405,57,84,0,11,0,11,1216,369,219,272,0,11,219,272
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1192,186,144,67,225,128,0,11,7,11,0,11,816,174,0,11,0,11,0,11
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",4007,329,175,106,3392,356,0,11,0,11,0,11,258,169,182,112,59,65,123,89
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7682,753,669,271,2989,642,33,37,14,24,0,16,3183,816,794,457,430,339,364,287
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",4480,473,1292,355,1210,244,56,49,397,149,0,16,1422,390,103,63,80,58,23,24
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3565,624,656,298,1240,302,30,46,217,265,0,11,1208,532,214,172,72,63,142,163
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5847,562,767,227,2207,401,0,16,39,47,0,16,2801,498,33,45,17,37,16,26
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7782,907,1012,738,2954,899,386,517,14,24,51,83,3139,928,226,167,194,165,32,33
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",2976,434,339,158,1082,281,0,11,121,84,0,11,970,441,464,254,342,216,122,160
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",7769,826,787,337,3522,640,61,81,120,158,0,16,2995,835,284,221,138,172,146,127
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4646,514,938,490,1166,359,77,85,429,212,0,11,1959,510,77,79,37,55,40,57
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2358,290,305,124,1070,227,30,40,4,7,0,11,892,254,57,44,36,37,21,24
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5981,703,963,250,1054,361,0,16,1181,261,0,16,2294,744,489,372,170,127,319,346
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3735,436,330,224,1393,328,5,10,0,11,32,47,1929,494,46,46,41,46,5,9
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3724,375,970,293,1100,234,0,11,7,12,0,11,1575,433,72,73,16,22,56,69
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",4932,444,651,227,2099,329,0,11,0,11,0,11,2006,525,176,104,140,94,36,40
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5853,670,1231,388,1349,380,86,92,433,243,0,16,2298,729,456,223,206,131,250,178
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1904,225,219,119,524,181,9,15,0,11,0,11,1084,236,68,56,48,42,20,27
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",6868,960,1258,387,1616,723,0,16,648,353,0,16,3006,774,340,202,304,198,36,51
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6099,565,1100,458,1964,516,0,16,0,16,0,16,2907,718,128,118,95,96,33,43
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",5974,574,619,269,1764,665,12,21,6,10,9,13,3315,665,249,147,91,74,158,139
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2447,345,364,156,953,254,50,58,32,34,0,11,989,365,59,50,8,11,51,48
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",6324,784,740,245,1407,542,0,16,65,104,8,13,4005,886,99,68,44,38,55,55
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3916,487,1140,390,1222,333,0,11,116,142,0,11,1308,353,130,101,68,74,62,70
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",6406,794,958,378,1526,408,0,16,0,16,0,16,3763,797,159,97,125,95,34,28
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3540,375,641,234,855,368,18,29,12,33,0,11,1717,422,297,300,85,91,212,251
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3824,326,1328,458,1361,367,5,9,152,169,0,11,910,361,68,59,41,37,27,44
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5397,500,900,304,730,347,8,12,806,253,0,16,2761,487,192,111,83,47,109,101
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6265,663,1491,555,1791,505,28,35,0,16,0,16,2737,530,218,123,64,44,154,108
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2557,314,381,115,477,236,0,11,451,221,0,11,1145,269,103,89,92,89,11,14
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",4922,435,1692,403,1454,331,0,11,143,139,0,11,1496,383,137,101,59,52,78,82
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",205,135,0,11,0,11,0,11,0,11,0,11,205,135,0,11,0,11,0,11
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4446,520,1126,293,1639,378,13,16,38,53,45,82,1400,434,185,107,166,104,19,29
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1512,137,406,157,514,149,0,11,19,29,0,11,527,159,46,45,0,11,46,45
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5328,505,4497,461,108,86,0,16,236,128,0,16,326,164,161,116,136,109,25,39
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",5570,361,616,232,2003,423,28,43,18,30,0,16,2724,384,181,106,50,49,131,110
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",3014,299,416,168,842,171,0,11,81,97,0,11,1541,352,134,97,94,91,40,29
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1485,272,217,106,276,145,0,11,11,21,0,11,966,250,15,36,15,36,0,11
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",4144,488,257,117,1335,294,45,71,29,49,0,11,2311,447,167,111,125,102,42,54
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",4139,403,473,197,1366,352,72,73,10,15,0,11,1925,400,293,138,147,122,146,96
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",2117,269,410,143,580,196,6,9,48,55,0,11,939,224,134,106,93,94,41,43
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",3828,358,355,145,1763,328,0,11,178,156,0,11,1508,301,24,19,19,19,5,10
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1334,187,1013,188,58,50,0,11,0,11,0,11,156,130,107,95,107,95,0,11
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",4906,425,477,203,1471,359,0,16,48,65,0,16,2784,515,126,69,79,51,47,57
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",7150,791,3453,716,815,438,0,16,450,404,0,16,2307,782,125,117,32,50,93,106
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",7067,862,399,237,2779,756,0,16,51,84,0,16,3751,977,87,76,60,60,27,45
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3957,429,359,209,1463,405,4,13,0,11,0,11,1770,427,361,237,317,223,44,63
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",3301,440,2440,418,190,187,0,11,108,101,0,11,554,353,9,13,1,3,8,13
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",4620,443,1035,343,1821,252,83,77,60,82,0,11,1498,334,123,64,74,39,49,52
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",942,188,145,87,423,158,9,14,40,57,0,11,284,176,41,37,24,31,17,20
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",6062,853,1368,453,2376,781,245,313,53,52,0,16,1728,586,292,186,277,187,15,24
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",6757,637,558,267,2977,489,61,47,10,16,0,16,2887,606,264,158,153,117,111,82
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",7209,816,820,533,3760,814,0,16,6,23,0,16,2573,897,50,53,18,27,32,49
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",5089,508,322,145,2724,590,12,19,0,16,0,16,1875,569,156,95,105,103,51,53
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4531,485,368,174,1857,339,0,11,6,12,0,11,1998,424,302,221,116,94,186,179
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",5662,513,637,381,2514,414,0,16,0,16,40,62,2254,436,217,152,127,96,90,89
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2960,342,1251,281,447,254,33,47,160,114,0,11,943,219,126,97,96,86,30,47
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4471,520,568,287,2013,404,53,91,35,68,31,52,1484,515,287,203,92,81,195,192
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3058,286,497,231,766,196,19,31,26,32,0,11,1699,302,51,43,30,27,21,33
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3761,453,270,160,1434,553,141,217,15,25,0,11,1826,538,75,100,75,100,0,11
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1233,159,744,185,129,126,0,11,36,37,0,11,209,118,115,64,62,43,53,69
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",1845,346,362,143,138,84,7,12,6,9,0,11,1272,354,60,62,6,9,54,60
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",4429,558,3672,594,21,33,0,11,85,150,0,11,493,295,158,140,105,116,53,84
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4130,455,452,214,1189,307,0,11,34,41,0,11,2380,482,75,78,75,78,0,11
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1989,266,1276,227,132,73,54,89,12,14,0,11,358,206,157,81,53,49,104,57
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",77,164,0,11,38,82,0,11,0,11,0,11,31,65,8,17,8,17,0,11
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",907,141,691,106,72,69,0,11,0,11,0,11,117,89,27,21,21,16,6,11
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1296,174,59,59,763,215,0,11,11,15,0,11,452,193,11,16,11,16,0,11
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2292,302,1174,277,176,95,0,11,222,155,0,11,608,229,112,82,68,71,44,43
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",2433,292,209,101,1485,295,0,11,0,11,0,11,666,236,73,47,31,25,42,35
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1498,255,129,63,877,202,4,8,0,11,0,11,446,197,42,45,4,8,38,48
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",1,2,0,11,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",6697,760,1424,637,1947,649,172,218,202,263,0,16,2767,719,185,165,125,89,60,116
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",7021,611,616,327,3021,585,164,127,0,16,0,16,2924,561,296,195,176,158,120,104
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",4459,614,368,258,965,325,0,11,9,18,0,11,3105,760,12,28,0,11,12,28
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",5456,728,677,478,1832,362,0,11,70,109,0,11,2828,662,49,56,32,52,17,19
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",4711,467,462,219,1628,323,24,36,69,115,0,11,2308,394,220,171,200,168,20,25
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3618,389,395,205,1417,341,0,11,0,11,0,11,1759,394,47,43,9,13,38,42
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",2946,334,363,195,1614,257,54,76,0,11,0,11,909,254,6,11,0,11,6,11
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5862,589,784,331,2258,325,0,16,231,140,0,16,2504,687,85,68,20,22,65,58
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4241,310,646,293,2074,395,0,11,157,106,0,11,1206,316,158,121,51,42,107,113
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3934,481,566,322,1075,289,37,58,92,86,0,11,1910,538,254,259,157,240,97,85
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3928,411,2653,420,198,164,0,11,74,75,0,11,941,370,62,64,0,11,62,64
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6904,556,481,188,3170,516,13,18,0,16,0,16,3030,513,210,132,74,58,136,136
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",8389,710,1683,501,2349,568,40,67,73,135,0,16,4110,650,134,154,109,149,25,42
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5301,397,810,328,2387,297,31,58,15,22,0,16,1844,366,214,154,106,98,108,133
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",2282,336,803,258,245,145,0,11,38,46,0,11,911,355,285,300,220,234,65,91
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",7593,685,1056,454,2606,613,0,16,100,98,0,16,3748,625,83,91,50,81,33,38
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",7084,772,941,474,2345,538,50,39,402,258,15,26,3106,780,225,174,65,82,160,136
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7635,696,928,384,2575,528,15,23,0,16,0,16,3606,786,511,356,154,125,357,272
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4672,409,1052,258,315,131,0,11,1161,248,0,11,1668,376,476,171,121,83,355,153
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4292,308,684,242,1420,289,17,30,26,38,0,11,2044,322,101,97,63,71,38,63
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2240,222,409,136,295,170,14,23,480,163,0,11,955,245,87,53,14,15,73,53
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",3210,396,656,312,548,256,0,11,567,305,0,11,1282,376,157,86,98,69,59,59
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",6568,558,569,242,2441,460,115,184,0,16,0,16,3027,596,416,264,318,255,98,72
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",2077,309,321,187,846,203,0,11,0,11,0,11,842,314,68,47,12,13,56,47
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2758,491,511,205,381,205,19,30,822,446,0,11,889,354,136,93,77,63,59,66
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4519,495,486,257,1255,321,0,11,97,156,0,11,2577,455,104,92,11,15,93,91
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",9094,845,622,270,5398,761,0,16,395,442,0,16,2264,501,415,186,237,133,178,138
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",6081,534,508,221,3873,698,0,16,622,292,0,16,740,315,338,214,70,62,268,200
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5721,459,745,346,2631,408,0,16,12,20,0,16,2178,458,155,89,103,79,52,49
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5169,604,545,223,2131,393,0,16,1122,363,0,16,987,408,384,235,142,132,242,206
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1101,140,121,110,254,142,0,11,0,11,0,11,664,122,62,39,11,14,51,38
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",6250,613,721,419,2901,447,0,16,59,89,0,16,2499,608,70,72,0,16,70,72
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",4317,398,500,217,1132,315,9,16,124,195,66,108,2371,357,115,117,86,115,29,33
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",6110,512,575,224,1688,353,39,39,0,16,0,16,3633,494,175,149,53,54,122,145
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",3970,380,935,379,905,275,0,11,159,69,0,11,1911,425,60,52,26,30,34,35
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",6059,560,1060,348,2638,392,117,128,1230,408,0,16,829,437,185,143,142,110,43,48
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5093,663,515,283,2235,376,30,36,0,16,5,11,2063,481,245,135,186,112,59,56
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",7049,852,876,392,2132,715,14,22,660,489,0,16,3227,706,140,124,10,22,130,123
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1205,154,220,131,206,104,0,11,0,11,0,11,736,163,43,36,16,21,27,29
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",2070,352,281,154,417,196,12,26,135,177,0,11,1183,329,42,30,33,36,9,20
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3956,478,602,367,785,265,85,124,24,40,0,11,2135,514,325,229,156,125,169,151
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",5006,652,1174,508,1030,439,22,30,43,61,0,11,2303,496,434,246,247,183,187,137
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",2965,353,664,206,631,283,49,81,360,188,0,11,1195,289,66,54,18,19,48,47
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5214,546,934,397,2081,423,88,154,91,127,0,16,1734,563,286,187,126,126,160,141
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2598,283,711,230,463,149,21,33,212,127,0,11,1158,325,33,31,25,28,8,12
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3309,402,1072,277,392,156,22,33,82,109,0,11,1633,453,108,79,41,39,67,72
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",3951,403,1743,518,1010,348,0,11,234,164,0,11,874,345,90,85,47,79,43,47
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8071,656,1050,411,2783,514,39,62,0,16,0,16,4019,704,180,176,92,123,88,122
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5981,529,626,250,2091,480,0,16,88,70,0,16,2907,599,269,164,225,160,44,41
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1525,177,288,123,627,142,10,18,15,19,0,11,521,162,64,34,39,33,25,25
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1871,186,347,165,492,207,0,11,240,126,0,11,738,269,54,49,39,45,15,23
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6156,668,1539,505,1307,429,54,87,1010,338,0,16,2147,687,99,83,16,25,83,80
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",5184,688,624,462,2087,422,116,127,53,39,12,22,2070,381,222,141,139,106,83,81
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3262,394,508,278,1073,302,0,11,9,15,0,11,1612,314,60,69,26,41,34,55
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",3340,327,1207,401,270,131,107,125,271,128,0,11,1439,371,46,45,46,45,0,11
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1594,229,300,109,751,185,4,9,0,11,0,11,488,186,51,47,37,42,14,21
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2772,331,911,179,68,39,21,30,162,102,6,11,1510,345,94,57,0,11,94,57
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",4378,381,403,179,1365,318,14,22,0,11,30,48,2412,519,154,122,108,88,46,58
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",3247,449,624,334,866,271,0,11,13,20,0,11,1677,445,67,47,13,14,54,45
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3514,595,347,212,448,204,5,10,20,32,0,11,2600,613,94,70,86,68,8,13
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4652,384,752,310,1188,276,16,28,62,44,0,11,2495,448,139,103,91,73,48,50
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",2206,344,620,182,275,162,0,11,94,82,0,11,1172,363,45,62,45,62,0,11
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1345,289,74,38,215,112,17,24,4,5,0,11,980,308,55,60,0,11,55,60
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",4919,671,677,300,1015,350,67,74,87,93,0,11,2690,742,383,282,130,98,253,261
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",3702,509,422,265,1144,340,68,90,20,23,0,11,2021,589,27,31,0,11,27,31
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2628,317,648,151,460,183,12,17,74,77,0,11,1349,344,85,71,54,66,31,24
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",8347,662,553,241,1927,502,134,154,150,170,0,16,5470,785,113,97,73,65,40,64
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",4244,462,729,252,923,418,0,11,10,16,0,11,2437,568,145,107,64,62,81,89
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",6421,428,516,242,1898,358,197,243,50,72,0,16,3513,513,247,227,118,113,129,194
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5685,584,549,219,1634,291,56,100,291,285,0,16,3022,601,133,108,108,103,25,28
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2588,271,1216,273,152,95,10,17,105,93,0,11,1105,301,0,11,0,11,0,11
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",5085,658,633,237,1684,523,7,11,0,16,0,16,2670,662,91,81,62,60,29,33
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",3669,592,383,290,1291,291,9,14,0,11,0,11,1934,551,52,62,11,17,41,67
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",2198,320,1101,239,160,123,0,11,318,241,0,11,509,313,110,77,42,40,68,71
